iX, iY, iZ, total(value) [MeV], total(val^2), entry
33,32,0,0,0,0
33,32,1,0,0,0
33,32,2,0,0,0
33,32,3,0,0,0
33,32,4,0,0,0
33,32,5,0,0,0
33,32,6,0,0,0
33,32,7,0,0,0
33,32,8,0,0,0
33,32,9,0,0,0
33,32,10,0,0,0
33,32,11,0,0,0
33,32,12,0,0,0
33,32,13,0,0,0
33,32,14,0,0,0
33,32,15,0,0,0
33,32,16,0,0,0
33,32,17,0,0,0
33,32,18,0,0,0
33,32,19,0,0,0
33,32,20,0,0,0
33,32,21,0,0,0
33,32,22,0,0,0
33,32,23,0,0,0
33,32,24,0,0,0
33,32,25,0,0,0
33,32,26,0,0,0
33,32,27,0,0,0
33,32,28,0,0,0
33,32,29,0,0,0
33,32,30,0,0,0
33,32,31,0,0,0
33,32,32,0,0,0
33,32,33,0,0,0
33,32,34,0,0,0
33,32,35,0,0,0
33,32,36,0,0,0
33,32,37,0,0,0
33,32,38,0,0,0
33,32,39,0,0,0
33,32,40,0,0,0
33,32,41,0,0,0
33,32,42,0,0,0
33,32,43,0,0,0
33,32,44,0,0,0
33,33,0,0,0,0
33,33,1,0,0,0
33,33,2,0,0,0
33,33,3,0,0,0
33,33,4,0,0,0
33,33,5,0,0,0
33,33,6,0,0,0
33,33,7,0,0,0
33,33,8,0,0,0
33,33,9,0,0,0
33,33,10,0,0,0
33,33,11,0,0,0
33,33,12,0,0,0
33,33,13,0,0,0
33,33,14,0,0,0
33,33,15,0,0,0
33,33,16,0,0,0
33,33,17,0,0,0
33,33,18,0,0,0
33,33,19,0,0,0
33,33,20,0,0,0
33,33,21,0,0,0
33,33,22,0,0,0
33,33,23,0,0,0
33,33,24,0,0,0
33,33,25,0,0,0
33,33,26,0,0,0
33,33,27,0,0,0
33,33,28,0,0,0
33,33,29,0,0,0
33,33,30,0,0,0
33,33,31,0,0,0
33,33,32,0,0,0
33,33,33,0,0,0
33,33,34,0,0,0
33,33,35,0,0,0
33,33,36,0,0,0
33,33,37,0,0,0
33,33,38,0,0,0
33,33,39,0,0,0
33,33,40,0,0,0
33,33,41,0,0,0
33,33,42,0,0,0
33,33,43,0,0,0
33,33,44,0,0,0
33,34,0,0,0,0
33,34,1,0,0,0
33,34,2,0,0,0
33,34,3,0,0,0
33,34,4,0,0,0
33,34,5,0,0,0
33,34,6,0,0,0
33,34,7,0,0,0
33,34,8,0,0,0
33,34,9,0,0,0
33,34,10,0,0,0
33,34,11,0,0,0
33,34,12,0,0,0
33,34,13,0,0,0
33,34,14,0,0,0
33,34,15,0,0,0
33,34,16,0,0,0
33,34,17,0,0,0
33,34,18,0,0,0
33,34,19,0,0,0
33,34,20,0,0,0
33,34,21,0,0,0
33,34,22,0,0,0
33,34,23,0,0,0
33,34,24,0,0,0
33,34,25,0,0,0
33,34,26,0,0,0
33,34,27,0,0,0
33,34,28,0,0,0
33,34,29,0,0,0
33,34,30,0,0,0
33,34,31,0,0,0
33,34,32,0,0,0
33,34,33,0,0,0
33,34,34,0,0,0
33,34,35,0,0,0
33,34,36,0,0,0
33,34,37,0,0,0
33,34,38,0,0,0
33,34,39,0,0,0
33,34,40,0,0,0
33,34,41,0,0,0
33,34,42,0,0,0
33,34,43,0,0,0
33,34,44,0,0,0
33,35,0,0,0,0
33,35,1,0,0,0
33,35,2,0,0,0
33,35,3,0,0,0
33,35,4,0,0,0
33,35,5,0,0,0
33,35,6,0,0,0
33,35,7,0,0,0
33,35,8,0,0,0
33,35,9,0,0,0
33,35,10,0,0,0
33,35,11,0,0,0
33,35,12,0,0,0
33,35,13,0,0,0
33,35,14,0,0,0
33,35,15,0,0,0
33,35,16,0,0,0
33,35,17,0,0,0
33,35,18,0,0,0
33,35,19,0,0,0
33,35,20,0,0,0
33,35,21,0,0,0
33,35,22,0,0,0
33,35,23,0,0,0
33,35,24,0,0,0
33,35,25,0,0,0
33,35,26,0,0,0
33,35,27,0,0,0
33,35,28,0,0,0
33,35,29,0,0,0
33,35,30,0,0,0
33,35,31,0,0,0
33,35,32,0,0,0
33,35,33,0,0,0
33,35,34,0,0,0
33,35,35,0,0,0
33,35,36,0,0,0
33,35,37,0,0,0
33,35,38,0,0,0
33,35,39,0,0,0
33,35,40,0,0,0
33,35,41,0,0,0
33,35,42,0,0,0
33,35,43,0,0,0
33,35,44,0,0,0
33,36,0,0,0,0
33,36,1,0,0,0
33,36,2,0,0,0
33,36,3,0,0,0
33,36,4,0,0,0
33,36,5,0,0,0
33,36,6,0,0,0
33,36,7,0,0,0
33,36,8,0,0,0
33,36,9,0,0,0
33,36,10,0,0,0
33,36,11,0,0,0
33,36,12,0,0,0
33,36,13,0,0,0
33,36,14,0,0,0
33,36,15,0,0,0
33,36,16,0,0,0
33,36,17,0,0,0
33,36,18,0,0,0
33,36,19,0,0,0
33,36,20,0,0,0
33,36,21,0,0,0
33,36,22,0,0,0
33,36,23,0,0,0
33,36,24,0,0,0
33,36,25,0,0,0
33,36,26,0,0,0
33,36,27,0,0,0
33,36,28,0,0,0
33,36,29,0,0,0
33,36,30,0,0,0
33,36,31,0,0,0
33,36,32,0,0,0
33,36,33,0,0,0
33,36,34,0,0,0
33,36,35,0,0,0
33,36,36,0,0,0
33,36,37,0,0,0
33,36,38,0,0,0
33,36,39,0,0,0
33,36,40,0,0,0
33,36,41,0,0,0
33,36,42,0,0,0
33,36,43,0,0,0
33,36,44,0,0,0
33,37,0,0,0,0
33,37,1,0,0,0
33,37,2,0,0,0
33,37,3,0,0,0
33,37,4,0.009765127093586359,9.535770715389438e-05,1
33,37,5,0,0,0
33,37,6,0,0,0
33,37,7,0,0,0
33,37,8,0,0,0
33,37,9,0,0,0
33,37,10,0,0,0
33,37,11,0,0,0
33,37,12,0,0,0
33,37,13,0,0,0
33,37,14,0,0,0
33,37,15,0,0,0
33,37,16,0,0,0
33,37,17,0,0,0
33,37,18,0,0,0
33,37,19,0,0,0
33,37,20,0,0,0
33,37,21,0,0,0
33,37,22,0,0,0
33,37,23,0,0,0
33,37,24,0,0,0
33,37,25,0,0,0
33,37,26,0,0,0
33,37,27,0,0,0
33,37,28,0,0,0
33,37,29,0,0,0
33,37,30,0,0,0
33,37,31,0,0,0
33,37,32,0,0,0
33,37,33,0,0,0
33,37,34,0,0,0
33,37,35,0,0,0
33,37,36,0,0,0
33,37,37,0,0,0
33,37,38,0,0,0
33,37,39,0,0,0
33,37,40,0,0,0
33,37,41,0,0,0
33,37,42,0,0,0
33,37,43,0,0,0
33,37,44,0,0,0
33,38,0,0,0,0
33,38,1,0,0,0
33,38,2,0,0,0
33,38,3,0,0,0
33,38,4,0,0,0
33,38,5,0,0,0
33,38,6,0,0,0
33,38,7,0,0,0
33,38,8,0,0,0
33,38,9,0,0,0
33,38,10,0,0,0
33,38,11,0,0,0
33,38,12,0,0,0
33,38,13,0,0,0
33,38,14,0,0,0
33,38,15,0,0,0
33,38,16,0,0,0
33,38,17,0,0,0
33,38,18,0,0,0
33,38,19,0,0,0
33,38,20,0.07439053235240495,0.005533951303674207,1
33,38,21,0,0,0
33,38,22,0,0,0
33,38,23,0,0,0
33,38,24,0,0,0
33,38,25,0,0,0
33,38,26,0,0,0
33,38,27,0,0,0
33,38,28,0,0,0
33,38,29,0,0,0
33,38,30,0,0,0
33,38,31,0,0,0
33,38,32,0,0,0
33,38,33,0,0,0
33,38,34,0,0,0
33,38,35,0,0,0
33,38,36,0,0,0
33,38,37,0,0,0
33,38,38,0,0,0
33,38,39,0,0,0
33,38,40,0,0,0
33,38,41,0,0,0
33,38,42,0,0,0
33,38,43,0,0,0
33,38,44,0,0,0
33,39,0,0,0,0
33,39,1,0,0,0
33,39,2,0,0,0
33,39,3,0,0,0
33,39,4,0,0,0
33,39,5,0,0,0
33,39,6,0,0,0
33,39,7,0,0,0
33,39,8,0,0,0
33,39,9,0,0,0
33,39,10,0,0,0
33,39,11,0,0,0
33,39,12,0,0,0
33,39,13,0,0,0
33,39,14,0,0,0
33,39,15,0,0,0
33,39,16,0,0,0
33,39,17,0,0,0
33,39,18,0,0,0
33,39,19,0,0,0
33,39,20,0,0,0
33,39,21,0,0,0
33,39,22,0,0,0
33,39,23,0,0,0
33,39,24,0,0,0
33,39,25,0,0,0
33,39,26,0,0,0
33,39,27,0,0,0
33,39,28,0,0,0
33,39,29,0,0,0
33,39,30,0,0,0
33,39,31,0,0,0
33,39,32,0,0,0
33,39,33,0,0,0
33,39,34,0,0,0
33,39,35,0,0,0
33,39,36,0,0,0
33,39,37,0,0,0
33,39,38,0,0,0
33,39,39,0,0,0
33,39,40,0,0,0
33,39,41,0,0,0
33,39,42,0,0,0
33,39,43,0,0,0
33,39,44,0,0,0
33,40,0,0,0,0
33,40,1,0,0,0
33,40,2,0,0,0
33,40,3,0,0,0
33,40,4,0,0,0
33,40,5,0,0,0
33,40,6,0,0,0
33,40,7,0,0,0
33,40,8,0,0,0
33,40,9,0,0,0
33,40,10,0,0,0
33,40,11,0,0,0
33,40,12,0,0,0
33,40,13,0,0,0
33,40,14,0,0,0
33,40,15,0,0,0
33,40,16,0,0,0
33,40,17,0,0,0
33,40,18,0,0,0
33,40,19,0,0,0
33,40,20,0,0,0
33,40,21,0,0,0
33,40,22,0,0,0
33,40,23,0,0,0
33,40,24,0,0,0
33,40,25,0,0,0
33,40,26,0,0,0
33,40,27,0,0,0
33,40,28,0,0,0
33,40,29,0,0,0
33,40,30,0,0,0
33,40,31,0,0,0
33,40,32,0,0,0
33,40,33,0,0,0
33,40,34,0,0,0
33,40,35,0,0,0
33,40,36,0,0,0
33,40,37,0,0,0
33,40,38,0,0,0
33,40,39,0,0,0
33,40,40,0,0,0
33,40,41,0,0,0
33,40,42,0,0,0
33,40,43,0,0,0
33,40,44,0,0,0
33,41,0,0,0,0
33,41,1,0,0,0
33,41,2,0,0,0
33,41,3,0,0,0
33,41,4,0,0,0
33,41,5,0,0,0
33,41,6,0,0,0
33,41,7,0,0,0
33,41,8,0,0,0
33,41,9,0,0,0
33,41,10,0,0,0
33,41,11,0,0,0
33,41,12,0,0,0
33,41,13,0,0,0
33,41,14,0,0,0
33,41,15,0,0,0
33,41,16,0,0,0
33,41,17,0,0,0
33,41,18,0,0,0
33,41,19,0,0,0
33,41,20,0,0,0
33,41,21,0,0,0
33,41,22,0,0,0
33,41,23,0,0,0
33,41,24,0,0,0
33,41,25,0,0,0
33,41,26,0,0,0
33,41,27,0,0,0
33,41,28,0,0,0
33,41,29,0,0,0
33,41,30,0,0,0
33,41,31,0,0,0
33,41,32,0,0,0
33,41,33,0,0,0
33,41,34,0,0,0
33,41,35,0,0,0
33,41,36,0,0,0
33,41,37,0,0,0
33,41,38,0,0,0
33,41,39,0.2705245072215518,0.07318350900746343,1
33,41,40,0,0,0
33,41,41,0,0,0
33,41,42,0,0,0
33,41,43,0,0,0
33,41,44,0,0,0
33,42,0,0,0,0
33,42,1,0,0,0
33,42,2,0,0,0
33,42,3,0,0,0
33,42,4,0,0,0
33,42,5,0,0,0
33,42,6,0,0,0
33,42,7,0,0,0
33,42,8,0,0,0
33,42,9,0,0,0
33,42,10,0,0,0
33,42,11,0,0,0
33,42,12,0,0,0
33,42,13,0,0,0
33,42,14,0,0,0
33,42,15,0,0,0
33,42,16,0,0,0
33,42,17,0,0,0
33,42,18,0,0,0
33,42,19,0,0,0
33,42,20,0,0,0
33,42,21,0,0,0
33,42,22,0,0,0
33,42,23,0,0,0
33,42,24,0,0,0
33,42,25,0,0,0
33,42,26,0,0,0
33,42,27,0,0,0
33,42,28,0,0,0
33,42,29,0,0,0
33,42,30,0,0,0
33,42,31,0,0,0
33,42,32,0,0,0
33,42,33,0,0,0
33,42,34,0,0,0
33,42,35,0,0,0
33,42,36,0,0,0
33,42,37,0,0,0
33,42,38,0,0,0
33,42,39,0,0,0
33,42,40,0,0,0
33,42,41,0,0,0
33,42,42,0,0,0
33,42,43,0,0,0
33,42,44,0,0,0
33,43,0,0,0,0
33,43,1,0,0,0
33,43,2,0,0,0
33,43,3,0,0,0
33,43,4,0,0,0
33,43,5,0,0,0
33,43,6,0,0,0
33,43,7,0,0,0
33,43,8,0,0,0
33,43,9,0,0,0
33,43,10,0,0,0
33,43,11,0,0,0
33,43,12,0,0,0
33,43,13,0,0,0
33,43,14,0,0,0
33,43,15,0,0,0
33,43,16,0,0,0
33,43,17,0,0,0
33,43,18,0,0,0
33,43,19,0,0,0
33,43,20,0,0,0
33,43,21,0,0,0
33,43,22,0,0,0
33,43,23,0,0,0
33,43,24,0,0,0
33,43,25,0,0,0
33,43,26,0,0,0
33,43,27,0,0,0
33,43,28,0,0,0
33,43,29,0,0,0
33,43,30,0,0,0
33,43,31,0,0,0
33,43,32,0,0,0
33,43,33,0,0,0
33,43,34,0,0,0
33,43,35,0,0,0
33,43,36,0,0,0
33,43,37,0,0,0
33,43,38,0,0,0
33,43,39,0,0,0
33,43,40,0,0,0
33,43,41,0,0,0
33,43,42,0,0,0
33,43,43,0,0,0
33,43,44,0,0,0
33,44,0,0,0,0
33,44,1,0,0,0
33,44,2,0,0,0
33,44,3,0,0,0
33,44,4,0,0,0
33,44,5,0,0,0
33,44,6,0,0,0
33,44,7,0,0,0
33,44,8,0,0,0
33,44,9,0,0,0
33,44,10,0,0,0
33,44,11,0,0,0
33,44,12,0,0,0
33,44,13,0,0,0
33,44,14,0,0,0
33,44,15,0,0,0
33,44,16,0,0,0
33,44,17,0,0,0
33,44,18,0,0,0
33,44,19,0,0,0
33,44,20,0,0,0
33,44,21,0,0,0
33,44,22,0,0,0
33,44,23,0,0,0
33,44,24,0,0,0
33,44,25,0,0,0
33,44,26,0,0,0
33,44,27,0,0,0
33,44,28,0,0,0
33,44,29,0,0,0
33,44,30,0,0,0
33,44,31,0,0,0
33,44,32,0,0,0
33,44,33,0,0,0
33,44,34,0,0,0
33,44,35,0,0,0
33,44,36,0,0,0
33,44,37,0,0,0
33,44,38,0,0,0
33,44,39,0,0,0
33,44,40,0,0,0
33,44,41,0,0,0
33,44,42,0,0,0
33,44,43,0,0,0
33,44,44,0,0,0
34,0,0,0,0,0
34,0,1,0,0,0
34,0,2,0,0,0
34,0,3,0,0,0
34,0,4,0,0,0
34,0,5,0,0,0
34,0,6,0,0,0
34,0,7,0,0,0
34,0,8,0,0,0
34,0,9,0,0,0
34,0,10,0,0,0
34,0,11,0,0,0
34,0,12,0,0,0
34,0,13,0,0,0
34,0,14,0,0,0
34,0,15,0,0,0
34,0,16,0,0,0
34,0,17,0,0,0
34,0,18,0,0,0
34,0,19,0,0,0
34,0,20,0,0,0
34,0,21,0,0,0
34,0,22,0,0,0
34,0,23,0,0,0
34,0,24,0,0,0
34,0,25,0,0,0
34,0,26,0,0,0
34,0,27,0,0,0
34,0,28,0,0,0
34,0,29,0,0,0
34,0,30,0,0,0
34,0,31,0,0,0
34,0,32,0,0,0
34,0,33,0,0,0
34,0,34,0,0,0
34,0,35,0,0,0
34,0,36,0,0,0
34,0,37,0,0,0
34,0,38,0,0,0
34,0,39,0,0,0
34,0,40,0,0,0
34,0,41,0,0,0
34,0,42,0,0,0
34,0,43,0,0,0
34,0,44,0,0,0
34,1,0,0,0,0
34,1,1,0,0,0
34,1,2,0,0,0
34,1,3,0,0,0
34,1,4,0,0,0
34,1,5,0,0,0
34,1,6,0,0,0
34,1,7,0,0,0
34,1,8,0,0,0
34,1,9,0,0,0
34,1,10,0,0,0
34,1,11,0,0,0
34,1,12,0,0,0
34,1,13,0,0,0
34,1,14,0,0,0
34,1,15,0,0,0
34,1,16,0,0,0
34,1,17,0,0,0
34,1,18,0,0,0
34,1,19,0,0,0
34,1,20,0,0,0
34,1,21,0,0,0
34,1,22,0,0,0
34,1,23,0,0,0
34,1,24,0,0,0
34,1,25,0,0,0
34,1,26,0,0,0
34,1,27,0,0,0
34,1,28,0,0,0
34,1,29,0,0,0
34,1,30,0,0,0
34,1,31,0,0,0
34,1,32,0,0,0
34,1,33,0,0,0
34,1,34,0,0,0
34,1,35,0,0,0
34,1,36,0,0,0
34,1,37,0,0,0
34,1,38,0,0,0
34,1,39,0,0,0
34,1,40,0,0,0
34,1,41,0,0,0
34,1,42,0,0,0
34,1,43,0,0,0
34,1,44,0,0,0
34,2,0,0,0,0
34,2,1,0,0,0
34,2,2,0,0,0
34,2,3,0,0,0
34,2,4,0,0,0
34,2,5,0,0,0
34,2,6,0,0,0
34,2,7,0,0,0
34,2,8,0,0,0
34,2,9,0,0,0
34,2,10,0,0,0
34,2,11,0,0,0
34,2,12,0,0,0
34,2,13,0,0,0
34,2,14,0,0,0
34,2,15,0,0,0
34,2,16,0,0,0
34,2,17,0,0,0
34,2,18,0,0,0
34,2,19,0,0,0
34,2,20,0,0,0
34,2,21,0,0,0
34,2,22,0,0,0
34,2,23,0,0,0
34,2,24,0,0,0
34,2,25,0,0,0
34,2,26,0,0,0
34,2,27,0,0,0
34,2,28,0,0,0
34,2,29,0,0,0
34,2,30,0,0,0
34,2,31,0,0,0
34,2,32,0,0,0
34,2,33,0,0,0
34,2,34,0,0,0
34,2,35,0,0,0
34,2,36,0,0,0
34,2,37,0,0,0
34,2,38,0,0,0
34,2,39,0,0,0
34,2,40,0,0,0
34,2,41,0,0,0
34,2,42,0,0,0
34,2,43,0,0,0
34,2,44,0,0,0
34,3,0,0,0,0
34,3,1,0,0,0
34,3,2,0,0,0
34,3,3,0,0,0
34,3,4,0,0,0
34,3,5,0,0,0
34,3,6,0,0,0
34,3,7,0,0,0
34,3,8,0,0,0
34,3,9,0,0,0
34,3,10,0,0,0
34,3,11,0,0,0
34,3,12,0,0,0
34,3,13,0,0,0
34,3,14,0,0,0
34,3,15,0,0,0
34,3,16,0,0,0
34,3,17,0,0,0
34,3,18,0,0,0
34,3,19,0,0,0
34,3,20,0,0,0
34,3,21,0,0,0
34,3,22,0,0,0
34,3,23,0,0,0
34,3,24,0,0,0
34,3,25,0,0,0
34,3,26,0,0,0
34,3,27,0,0,0
34,3,28,0,0,0
34,3,29,0,0,0
34,3,30,0,0,0
34,3,31,0,0,0
34,3,32,0,0,0
34,3,33,0,0,0
34,3,34,0,0,0
34,3,35,0,0,0
34,3,36,0,0,0
34,3,37,0,0,0
34,3,38,0,0,0
34,3,39,0,0,0
34,3,40,0,0,0
34,3,41,0,0,0
34,3,42,0,0,0
34,3,43,0,0,0
34,3,44,0,0,0
34,4,0,0,0,0
34,4,1,0,0,0
34,4,2,0,0,0
34,4,3,0,0,0
34,4,4,0,0,0
34,4,5,0,0,0
34,4,6,0,0,0
34,4,7,0,0,0
34,4,8,0,0,0
34,4,9,0,0,0
34,4,10,0,0,0
34,4,11,0,0,0
34,4,12,0,0,0
34,4,13,0,0,0
34,4,14,0,0,0
34,4,15,0,0,0
34,4,16,0,0,0
34,4,17,0,0,0
34,4,18,0,0,0
34,4,19,0,0,0
34,4,20,0,0,0
34,4,21,0,0,0
34,4,22,0,0,0
34,4,23,0,0,0
34,4,24,0,0,0
34,4,25,0,0,0
34,4,26,0,0,0
34,4,27,0,0,0
34,4,28,0,0,0
34,4,29,0,0,0
34,4,30,0,0,0
34,4,31,0,0,0
34,4,32,0,0,0
34,4,33,0,0,0
34,4,34,0,0,0
34,4,35,0,0,0
34,4,36,0,0,0
34,4,37,0,0,0
34,4,38,0,0,0
34,4,39,0,0,0
34,4,40,0,0,0
34,4,41,0,0,0
34,4,42,0,0,0
34,4,43,0,0,0
34,4,44,0,0,0
34,5,0,0,0,0
34,5,1,0,0,0
34,5,2,0,0,0
34,5,3,0,0,0
34,5,4,0,0,0
34,5,5,0,0,0
34,5,6,0,0,0
34,5,7,0,0,0
34,5,8,0,0,0
34,5,9,0,0,0
34,5,10,0,0,0
34,5,11,0,0,0
34,5,12,0,0,0
34,5,13,0,0,0
34,5,14,0,0,0
34,5,15,0,0,0
34,5,16,0,0,0
34,5,17,0,0,0
34,5,18,0,0,0
34,5,19,0,0,0
34,5,20,0,0,0
34,5,21,0,0,0
34,5,22,0,0,0
34,5,23,0,0,0
34,5,24,0,0,0
34,5,25,0,0,0
34,5,26,0,0,0
34,5,27,0,0,0
34,5,28,0,0,0
34,5,29,0,0,0
34,5,30,0,0,0
34,5,31,0,0,0
34,5,32,0,0,0
34,5,33,0,0,0
34,5,34,0,0,0
34,5,35,0,0,0
34,5,36,0,0,0
34,5,37,0,0,0
34,5,38,0,0,0
34,5,39,0,0,0
34,5,40,0,0,0
34,5,41,0,0,0
34,5,42,0,0,0
34,5,43,0,0,0
34,5,44,0,0,0
34,6,0,0,0,0
34,6,1,0,0,0
34,6,2,0,0,0
34,6,3,0,0,0
34,6,4,0,0,0
34,6,5,0,0,0
34,6,6,0,0,0
34,6,7,0,0,0
34,6,8,0,0,0
34,6,9,0,0,0
34,6,10,0,0,0
34,6,11,0,0,0
34,6,12,0,0,0
34,6,13,0,0,0
34,6,14,0,0,0
34,6,15,0,0,0
34,6,16,0,0,0
34,6,17,0,0,0
34,6,18,0,0,0
34,6,19,0,0,0
34,6,20,0,0,0
34,6,21,0,0,0
34,6,22,0,0,0
34,6,23,0,0,0
34,6,24,0,0,0
34,6,25,0,0,0
34,6,26,0,0,0
34,6,27,0,0,0
34,6,28,0,0,0
34,6,29,0,0,0
34,6,30,0,0,0
34,6,31,0,0,0
34,6,32,0,0,0
34,6,33,0,0,0
34,6,34,0,0,0
34,6,35,0,0,0
34,6,36,0,0,0
34,6,37,0,0,0
34,6,38,0,0,0
34,6,39,0,0,0
34,6,40,0,0,0
34,6,41,0,0,0
34,6,42,0,0,0
34,6,43,0,0,0
34,6,44,0,0,0
34,7,0,0,0,0
34,7,1,0,0,0
34,7,2,0,0,0
34,7,3,0,0,0
34,7,4,0,0,0
34,7,5,0,0,0
34,7,6,0,0,0
34,7,7,0,0,0
34,7,8,0,0,0
34,7,9,0,0,0
34,7,10,0,0,0
34,7,11,0,0,0
34,7,12,0,0,0
34,7,13,0,0,0
34,7,14,0,0,0
34,7,15,0,0,0
34,7,16,0,0,0
34,7,17,0,0,0
34,7,18,0,0,0
34,7,19,0,0,0
34,7,20,0,0,0
34,7,21,0,0,0
34,7,22,0,0,0
34,7,23,0,0,0
34,7,24,0,0,0
34,7,25,0,0,0
34,7,26,0,0,0
34,7,27,0,0,0
34,7,28,0,0,0
34,7,29,0,0,0
34,7,30,0,0,0
34,7,31,0,0,0
34,7,32,0,0,0
34,7,33,0,0,0
34,7,34,0,0,0
34,7,35,0,0,0
34,7,36,0,0,0
34,7,37,0,0,0
34,7,38,0,0,0
34,7,39,0,0,0
34,7,40,0,0,0
34,7,41,0,0,0
34,7,42,0,0,0
34,7,43,0,0,0
34,7,44,0,0,0
34,8,0,0,0,0
34,8,1,0,0,0
34,8,2,0,0,0
34,8,3,0,0,0
34,8,4,0,0,0
34,8,5,0,0,0
34,8,6,0,0,0
34,8,7,0,0,0
34,8,8,0,0,0
34,8,9,0,0,0
34,8,10,0,0,0
34,8,11,0,0,0
34,8,12,0,0,0
34,8,13,0,0,0
34,8,14,0,0,0
34,8,15,0,0,0
34,8,16,0,0,0
34,8,17,0,0,0
34,8,18,0,0,0
34,8,19,0,0,0
34,8,20,0,0,0
34,8,21,0,0,0
34,8,22,0,0,0
34,8,23,0,0,0
34,8,24,0,0,0
34,8,25,0,0,0
34,8,26,0,0,0
34,8,27,0,0,0
34,8,28,0,0,0
34,8,29,0,0,0
34,8,30,0,0,0
34,8,31,0,0,0
34,8,32,0,0,0
34,8,33,0,0,0
34,8,34,0,0,0
34,8,35,0,0,0
34,8,36,0,0,0
34,8,37,0,0,0
34,8,38,0,0,0
34,8,39,0,0,0
34,8,40,0,0,0
34,8,41,0,0,0
34,8,42,0,0,0
34,8,43,0,0,0
34,8,44,0,0,0
34,9,0,0,0,0
34,9,1,0,0,0
34,9,2,0,0,0
34,9,3,0,0,0
34,9,4,0,0,0
34,9,5,0,0,0
34,9,6,0,0,0
34,9,7,0,0,0
34,9,8,0,0,0
34,9,9,0,0,0
34,9,10,0,0,0
34,9,11,0,0,0
34,9,12,0,0,0
34,9,13,0,0,0
34,9,14,0,0,0
34,9,15,0,0,0
34,9,16,0,0,0
34,9,17,0,0,0
34,9,18,0,0,0
34,9,19,0,0,0
34,9,20,0,0,0
34,9,21,0,0,0
34,9,22,0,0,0
34,9,23,0,0,0
34,9,24,0,0,0
34,9,25,0,0,0
34,9,26,0,0,0
34,9,27,0,0,0
34,9,28,0,0,0
34,9,29,0,0,0
34,9,30,0,0,0
34,9,31,0,0,0
34,9,32,0,0,0
34,9,33,0,0,0
34,9,34,0,0,0
34,9,35,0,0,0
34,9,36,0,0,0
34,9,37,0,0,0
34,9,38,0,0,0
34,9,39,0,0,0
34,9,40,0,0,0
34,9,41,0,0,0
34,9,42,0,0,0
34,9,43,0,0,0
34,9,44,0,0,0
34,10,0,0,0,0
34,10,1,0,0,0
34,10,2,0,0,0
34,10,3,0,0,0
34,10,4,0,0,0
34,10,5,0,0,0
34,10,6,0,0,0
34,10,7,0,0,0
34,10,8,0,0,0
34,10,9,0,0,0
34,10,10,0,0,0
34,10,11,0,0,0
34,10,12,0,0,0
34,10,13,0,0,0
34,10,14,0,0,0
34,10,15,0,0,0
34,10,16,0,0,0
34,10,17,0,0,0
34,10,18,0,0,0
34,10,19,0,0,0
34,10,20,0,0,0
34,10,21,0,0,0
34,10,22,0,0,0
34,10,23,0,0,0
34,10,24,0,0,0
34,10,25,0,0,0
34,10,26,0,0,0
34,10,27,0,0,0
34,10,28,0,0,0
34,10,29,0,0,0
34,10,30,0,0,0
34,10,31,0,0,0
34,10,32,0,0,0
34,10,33,0,0,0
34,10,34,0,0,0
34,10,35,0,0,0
34,10,36,0,0,0
34,10,37,0,0,0
34,10,38,0,0,0
34,10,39,0,0,0
34,10,40,0,0,0
34,10,41,0,0,0
34,10,42,0,0,0
34,10,43,0,0,0
34,10,44,0,0,0
34,11,0,0,0,0
34,11,1,0,0,0
34,11,2,0,0,0
34,11,3,0,0,0
34,11,4,0,0,0
34,11,5,0,0,0
34,11,6,0,0,0
34,11,7,0,0,0
34,11,8,0,0,0
34,11,9,0,0,0
34,11,10,0,0,0
34,11,11,0,0,0
34,11,12,0,0,0
34,11,13,0,0,0
34,11,14,0,0,0
34,11,15,0,0,0
34,11,16,0,0,0
34,11,17,0,0,0
34,11,18,0,0,0
34,11,19,0,0,0
34,11,20,0,0,0
34,11,21,0,0,0
34,11,22,0,0,0
34,11,23,0,0,0
34,11,24,0,0,0
34,11,25,0,0,0
34,11,26,0,0,0
34,11,27,0,0,0
34,11,28,0,0,0
34,11,29,0,0,0
34,11,30,0,0,0
34,11,31,0,0,0
34,11,32,0,0,0
34,11,33,0,0,0
34,11,34,0,0,0
34,11,35,0,0,0
34,11,36,0,0,0
34,11,37,0,0,0
34,11,38,0,0,0
34,11,39,0,0,0
34,11,40,0,0,0
34,11,41,0,0,0
34,11,42,0,0,0
34,11,43,0,0,0
34,11,44,0,0,0
34,12,0,0,0,0
34,12,1,0,0,0
34,12,2,0,0,0
34,12,3,0,0,0
34,12,4,0,0,0
34,12,5,0,0,0
34,12,6,0,0,0
34,12,7,0,0,0
34,12,8,0,0,0
34,12,9,0,0,0
34,12,10,0,0,0
34,12,11,0,0,0
34,12,12,0,0,0
34,12,13,0,0,0
34,12,14,0,0,0
34,12,15,0,0,0
34,12,16,0,0,0
34,12,17,0,0,0
34,12,18,0,0,0
34,12,19,0,0,0
34,12,20,0,0,0
34,12,21,0,0,0
34,12,22,0,0,0
34,12,23,0,0,0
34,12,24,0,0,0
34,12,25,0,0,0
34,12,26,0,0,0
34,12,27,0,0,0
34,12,28,0,0,0
34,12,29,0,0,0
34,12,30,0,0,0
34,12,31,0,0,0
34,12,32,0,0,0
34,12,33,0,0,0
34,12,34,0,0,0
